SITE_NAME,SUB_SITE,DATE_OBS,TIME_OBS,C_ADDED,N_ADDED,PEAT_DEPTH,PEAT_TEMP,DISS_CH4_CONC,DISS_CO2_CONC,POREWATER_PH,SITE_COMMENTS,CRTFCN_CODE,REVISION_DATE
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1001,0,0,0,,27.97,1649.0,6.47,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1001,0,0,200,16.4,225.9,2385.0,6.43,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1001,0,0,400,,535.94,3085.0,6.05,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1001,0,0,500,,222.86,2417.0,6.13,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1001,0,0,300,,268.39,2202.0,6.17,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1001,0,0,100,17.3,48.1,2389.0,6.74,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1001,0,0,50,17.5,24.19,1332.0,6.74,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1003,300,6,0,,43.85,2766.0,6.47,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1003,300,6,100,17.9,110.84,2160.0,6.57,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1003,300,6,300,,237.36,2446.0,6.1,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1003,300,6,500,,358.1,3786.0,6.2,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1003,300,6,400,,316.76,3216.0,6.11,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1003,300,6,200,,213.89,2246.0,6.3,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1003,300,6,50,18.2,76.95,2505.0,6.61,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1146,0,6,0,,33.93,2503.0,6.33,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1146,0,6,200,,127.79,1605.0,6.28,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1146,0,6,400,,290.03,3193.0,6.09,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1146,0,6,500,,,,6.55,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1146,0,6,300,,97.02,1346.0,6.1,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1146,0,6,100,16.9,29.3,1993.0,6.64,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1146,0,6,50,17.2,23.82,1894.0,6.71,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1148,300,0,0,,54.28,2988.0,6.46,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1148,300,0,50,17.7,78.58,2386.0,6.6,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1148,300,0,200,16.7,180.41,2889.0,6.39,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1148,300,0,400,14.1,80.45,3166.0,6.08,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1148,300,0,500,12.8,310.6,3592.0,6.08,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1148,300,0,300,15.4,840.27,3764.0,6.17,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',27-JUL-1994,1148,300,0,100,17.5,106.37,2224.0,6.59,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1016,0,0,0,,131.45,4412.0,5.96,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1016,0,0,50,15.8,112.68,2619.0,6.5,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1016,0,0,300,16.5,364.79,3041.0,6.16,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1016,0,0,200,16.8,245.08,3028.0,6.32,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1016,0,0,100,15.7,125.64,2824.0,6.49,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1016,0,0,400,15.4,408.16,2902.0,6.06,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1016,0,0,500,13.9,662.61,2921.0,6.14,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1018,300,6,0,,96.64,2955.0,6.51,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1018,300,6,50,16.6,161.25,3247.0,6.4,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1018,300,6,300,15.7,870.09,3485.0,5.99,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1018,300,6,400,,378.28,3366.0,5.94,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1018,300,6,200,17.1,717.39,3312.0,6.16,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1018,300,6,100,,242.31,3627.0,6.41,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1018,300,6,500,,545.97,3862.0,6.05,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1146,0,6,0,,103.44,2533.0,6.07,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1146,0,6,200,17.6,149.73,3074.0,6.37,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1146,0,6,300,17.0,305.79,3232.0,6.1,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1146,0,6,100,16.5,77.16,2899.0,6.5,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1146,0,6,50,16.1,77.89,3223.0,6.61,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1146,0,6,400,16.0,231.97,3152.0,6.07,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1146,0,6,500,14.4,263.57,3189.0,6.11,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1148,300,0,0,,63.88,3126.0,6.41,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1148,300,0,50,16.9,,,6.57,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1148,300,0,100,15.9,177.51,3075.0,6.46,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1148,300,0,200,16.7,373.31,3267.0,6.19,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1148,300,0,300,,604.4,3647.0,6.01,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1148,300,0,400,15.0,918.32,3781.0,5.97,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',04-AUG-1994,1148,300,0,500,13.4,359.93,3602.0,6.05,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1021,0,0,0,,69.37,2985.0,6.31,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1021,0,0,50,15.5,86.36,2890.0,6.53,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1021,0,0,300,13.7,454.77,3228.0,6.35,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1021,0,0,400,13.4,503.03,3065.0,6.29,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1021,0,0,200,14.5,221.71,3664.0,6.51,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1021,0,0,100,14.7,106.35,3391.0,6.63,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1021,0,0,500,12.8,336.65,3277.0,6.36,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1023,300,6,0,,72.7,3051.0,6.56,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1023,300,6,50,15.2,107.33,3741.0,6.62,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1023,300,6,200,,386.04,3915.0,6.38,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1023,300,6,500,12.8,489.36,3982.0,6.19,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1023,300,6,400,13.5,234.94,3325.0,6.15,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1023,300,6,300,13.6,939.36,3683.0,6.31,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1023,300,6,100,14.8,135.35,3819.0,6.56,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1146,0,6,0,,77.31,4106.0,6.49,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1146,0,6,50,15.5,45.91,3831.0,6.72,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1146,0,6,200,15.3,192.45,3598.0,6.57,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1146,0,6,500,13.6,228.11,3706.0,6.39,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1146,0,6,400,14.2,177.93,3349.0,6.35,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1146,0,6,300,14.8,221.87,3588.0,6.39,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1146,0,6,100,15.3,53.68,3984.0,6.76,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1148,300,0,0,,76.29,3948.0,6.56,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1148,300,0,400,13.6,1750.45,4025.0,6.28,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1148,300,0,100,15.4,135.24,3895.0,6.69,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1148,300,0,50,15.7,106.3,3852.0,6.72,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1148,300,0,500,13.0,383.98,4011.0,6.31,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1148,300,0,300,14.1,1260.99,4021.0,6.27,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',15-AUG-1994,1148,300,0,200,14.9,341.22,3848.0,6.54,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1056,0,0,0,,75.52,3453.0,5.94,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1056,0,0,100,9.0,108.74,3051.0,6.51,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1056,0,0,50,8.6,99.21,2786.0,6.42,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1056,0,0,200,10.3,410.81,3611.0,6.47,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1056,0,0,400,10.9,362.06,3438.0,6.32,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1056,0,0,500,10.6,343.67,3589.0,6.34,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1056,0,0,300,10.9,362.65,3898.0,6.37,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1058,300,6,0,,32.57,3830.0,6.74,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1058,300,6,50,,145.87,4128.0,6.63,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1058,300,6,400,,991.27,3910.0,6.17,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1058,300,6,200,,608.23,4355.0,6.38,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1058,300,6,100,,221.92,4802.0,6.7,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1058,300,6,500,10.2,459.08,4088.0,6.22,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1205,0,6,0,,77.25,3576.0,6.61,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1205,0,6,50,8.8,89.06,3857.0,6.63,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1205,0,6,100,,89.79,3839.0,6.64,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1205,0,6,200,,189.39,4004.0,6.59,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1205,0,6,400,,388.94,3877.0,6.3,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1205,0,6,500,10.7,520.08,4099.0,6.33,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1205,0,6,300,11.0,554.82,3900.0,6.32,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1207,300,0,0,,17.65,3514.0,6.56,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1207,300,0,50,8.9,45.11,3718.0,6.68,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1207,300,0,300,11.0,1234.7,4070.0,6.21,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1207,300,0,400,10.9,1137.65,4091.0,6.18,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1207,300,0,100,9.5,122.57,3900.0,6.63,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1207,300,0,200,10.5,431.7,4363.0,6.47,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',12-SEP-1994,1207,300,0,500,10.4,775.83,4294.0,6.27,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',13-SEP-1994,1441,0,0,50,13.3,,,,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',13-SEP-1994,1441,0,0,100,10.8,,,,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',13-SEP-1994,1441,0,0,200,10.2,,,,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',13-SEP-1994,1441,0,0,300,10.9,,,,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',13-SEP-1994,1441,0,0,400,11.1,,,,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',13-SEP-1994,1441,0,0,500,10.9,,,,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',13-SEP-1994,1731,0,0,50,12.7,,,,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',13-SEP-1994,1731,0,0,100,11.0,,,,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',13-SEP-1994,1731,0,0,200,10.0,,,,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',13-SEP-1994,1731,0,0,300,10.4,,,,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',13-SEP-1994,1731,0,0,400,10.6,,,,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON04',13-SEP-1994,1731,0,0,500,10.5,,,,'Hollow: North of Tower, along transect B','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,300,0,0,,30.68,1505.0,6.93,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,300,6,0,,11.46,1498.0,7.02,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,300,6,100,15.1,77.23,1570.0,6.76,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,300,6,50,15.0,61.21,1988.0,6.97,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,0,0,300,10.0,670.27,3836.0,6.42,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,0,0,200,12.1,460.15,2886.0,6.54,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,0,0,100,13.1,81.55,1993.0,6.73,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,0,0,50,13.6,74.15,1732.0,6.73,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,0,0,0,,10.21,1057.0,6.73,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,300,6,500,7.5,723.67,3816.0,6.17,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,300,6,400,9.7,607.56,3243.0,6.21,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,300,6,300,11.8,715.16,3590.0,6.28,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,0,6,500,7.1,457.67,4029.0,6.22,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,0,6,400,8.9,421.17,3758.0,6.34,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,0,6,300,10.6,692.94,4075.0,6.27,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,0,6,200,12.5,504.67,2907.0,6.31,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,0,6,100,14.0,175.8,1826.0,6.47,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,0,6,50,15.0,103.19,2006.0,6.76,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,0,6,0,,28.96,1517.0,7.01,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,0,0,500,6.8,525.6,3438.0,6.22,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,0,0,400,8.1,537.7,3670.0,6.52,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,300,6,200,13.9,421.34,2620.0,6.32,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,300,0,500,,558.03,5401.0,6.31,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,300,0,50,14.9,36.6,1848.0,6.83,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,300,0,200,11.9,528.76,3381.0,6.61,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,300,0,400,8.0,655.02,5188.0,6.35,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,300,0,300,9.6,590.12,3919.0,6.4,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',10-JUN-1994,1200,300,0,100,13.5,162.66,2204.0,6.59,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',13-JUN-1994,1111,0,0,0,,29.07,1145.0,6.64,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',13-JUN-1994,1111,0,0,200,11.7,347.06,1404.0,5.59,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',13-JUN-1994,1111,0,0,300,10.7,527.89,2373.0,5.64,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',13-JUN-1994,1111,0,0,400,9.0,402.28,2460.0,5.62,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',13-JUN-1994,1111,0,0,500,7.5,314.57,1960.0,5.95,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',13-JUN-1994,1111,0,0,100,11.9,69.47,830.0,5.62,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON06',13-JUN-1994,1111,0,0,50,11.9,64.64,1486.0,6.51,'Hollow: South of Tower, along transect A','CPI',09-SEP-1998
