TmStamp,RECORD,DiffVolt_1,DiffVolt_2,O2_30,O2_140,T109_1_C,T109_2_C,CO2_30_lo,CO2_30_hi,CO2_30_temp,CO2_140_lo,CO2_140_hi,CO2_140_temp
2018-08-07 02:00:00.000,4039,40.110001,38.360001,16.110001,15.57,18.309999,15.4,939.11041,916.79901,18.209999,5038.3379,40295.879,16.51
2018-08-07 03:00:00.000,4040,40.049999,38.330002,16.08,15.55,18.34,15.4,5015.4468,12318.88,18.629999,5038.4351,40296.66,16.469999
2018-08-07 04:00:00.000,4041,39.939999,38.330002,16.030001,15.55,18.370001,15.4,5016.5771,20087.939,18.27,5032.8032,40251.609,16.299999
2018-08-07 05:00:00.000,4042,39.91,38.32,16.02,15.55,18.389999,15.41,5016.2959,20086.82,18.58,5038.606,40292.621,16.18
2018-08-07 06:00:00.000,4043,39.880001,38.259998,16.01,15.52,18.389999,15.41,5018.9492,20097.43,18.549999,5038.5552,40292.211,16.139999
2018-08-07 07:00:00.000,4044,39.84,38.259998,15.99,15.52,18.4,15.42,5017.854,11276.99,18.309999,5038.1362,40294.27,16.07
2018-08-07 08:00:00.000,4045,39.810001,38.220001,15.98,15.51,18.389999,15.43,5019.2959,6693.2959,18.77,5038.2271,40295.0,16.02
2018-08-07 09:00:00.000,4046,39.810001,38.23,15.98,15.51,18.389999,15.43,5018.79,20104.9,18.299999,5037.7178,40290.93,16.040001
2018-08-07 10:00:00.000,4047,39.779999,38.189999,15.96,15.49,18.389999,15.43,5018.8809,20097.16,18.620001,5038.4868,40291.672,16.16
2018-08-07 11:00:00.000,4048,39.740002,38.189999,15.95,15.49,18.379999,15.43,1046.448,1022.112,18.469999,5037.5532,40289.602,16.290001
2018-08-07 12:00:00.000,4049,39.779999,38.189999,15.96,15.49,18.360001,15.43,3007.6179,3190.8191,18.459999,5037.709,40290.859,16.389999
2018-08-07 13:00:00.000,4050,39.77,38.119999,15.96,15.46,18.34,15.43,5020.5498,9828.8408,18.75,5037.4502,40288.781,16.450001
2018-08-07 14:00:00.000,4051,39.810001,38.119999,15.98,15.46,18.33,15.43,1154.676,1168.197,18.309999,5039.876,40302.781,16.469999
2018-08-07 15:00:00.000,4052,39.810001,38.119999,15.98,15.46,18.32,15.44,5021.771,10533.01,18.469999,5035.293,40260.711,16.34
2018-08-07 16:00:00.000,4053,39.880001,37.919998,16.01,15.38,18.299999,15.44,5021.4561,17527.43,18.73,5041.062,40306.859,16.209999
2018-08-07 17:00:00.000,4054,39.91,37.919998,16.02,15.38,18.299999,15.44,5020.2832,20102.77,18.73,5041.2432,40308.309,16.059999
2018-08-07 18:00:00.000,4055,39.939999,37.849998,16.030001,15.35,18.299999,15.45,5022.312,20110.881,18.49,5035.833,40265.039,16.25
2018-08-07 19:00:00.000,4056,39.810001,37.849998,15.98,15.35,18.389999,15.45,5022.0181,19649.961,18.360001,5040.9482,40305.949,16.299999
2018-08-07 20:00:00.000,4057,39.669998,37.82,15.92,15.33,18.41,15.45,2991.6521,3174.8689,18.75,5040.8491,40305.16,16.299999
2018-08-07 21:00:00.000,4058,39.610001,37.790001,15.89,15.32,18.440001,15.45,5.4089761,10.81795,18.57,5041.165,40307.68,16.299999
2018-08-07 22:00:00.000,4059,39.470001,37.790001,15.83,15.32,18.43,15.46,5022.2598,20110.68,18.33,5041.1909,40313.301,16.360001
2018-08-07 23:00:00.000,4060,39.34,37.720001,15.77,15.29,18.459999,15.48,3005.356,3188.584,18.629999,5041.1548,40307.602,16.43
2018-08-08 00:00:00.000,4061,39.27,37.720001,15.74,15.29,18.48,15.48,5022.2129,14628.51,18.879999,5041.145,40307.52,16.52
2018-08-08 01:00:00.000,4062,39.200001,37.720001,15.71,15.29,18.49,15.48,4911.7778,19663.34,18.620001,5040.9111,40305.648,16.57
2018-08-08 02:00:00.000,4063,39.200001,37.720001,15.71,15.29,18.51,15.48,5022.0352,59.496368,18.379999,5040.9658,40306.09,16.59
2018-08-08 03:00:00.000,4064,39.130001,37.650002,15.69,15.26,18.52,15.48,5017.2568,6716.7158,18.68,5040.2422,40300.301,16.6
2018-08-08 04:00:00.000,4065,39.099998,37.650002,15.67,15.26,18.530001,15.48,5022.0952,11299.04,18.91,5041.0259,40306.578,16.6
2018-08-08 05:00:00.000,4066,39.07,37.619999,15.66,15.24,18.540001,15.5,5021.5771,11205.93,18.610001,5035.0981,40259.148,16.6
2018-08-08 06:00:00.000,4067,39.029999,37.580002,15.64,15.23,18.540001,15.5,5022.0508,11271.89,18.48,5040.9819,40306.211,16.58
2018-08-08 07:00:00.000,4068,39.029999,37.52,15.64,15.2,18.540001,15.5,6.7603898,16.224939,18.799999,5040.5469,40302.738,16.559999
2018-08-08 08:00:00.000,4069,39.0,37.52,15.63,15.2,18.540001,15.5,5021.686,9797.291,18.85,5034.5308,40260.02,16.51
2018-08-08 09:00:00.000,4070,39.0,37.450001,15.63,15.17,18.540001,15.5,5021.1631,20106.279,18.469999,5040.0889,40299.09,16.440001
2018-08-08 10:00:00.000,4071,39.0,37.450001,15.63,15.17,18.52,15.5,5021.2632,11299.87,18.639999,5040.1909,40299.898,16.370001
2018-08-08 11:00:00.000,4072,39.07,37.419998,15.66,15.15,18.52,15.5,5021.2788,20106.75,18.950001,5040.207,40300.02,16.32
2018-08-08 12:00:00.000,4073,39.07,37.380001,15.66,15.14,18.52,15.51,5021.2441,6064.9692,18.65,5040.1699,40299.738,16.27
2018-08-08 13:00:00.000,4074,39.099998,37.380001,15.67,15.14,18.49,15.53,2994.022,3204.259,18.49,5040.2861,40300.66,16.24
2018-08-08 14:00:00.000,4075,39.130001,37.310001,15.69,15.11,18.49,15.53,5021.1592,5945.896,18.76,5040.0859,40299.059,16.26
2018-08-08 15:00:00.000,4076,39.200001,37.310001,15.71,15.11,18.48,15.52,5021.8442,6682.271,18.950001,5040.7739,40304.551,16.33
2018-08-08 16:00:00.000,4077,39.27,37.25,15.74,15.08,18.459999,15.52,5021.6758,6087.126,18.780001,5035.1968,40259.941,16.450001
2018-08-08 17:00:00.000,4078,39.27,37.25,15.74,15.08,18.450001,15.53,5020.749,9754.8291,18.610001,5041.0308,40306.621,16.639999
2018-08-08 18:00:00.000,4079,39.299999,37.18,15.76,15.05,18.450001,15.54,5022.1309,20110.16,18.48,5041.062,40306.859,16.57
2018-08-08 19:00:00.000,4080,39.400002,37.110001,15.8,15.02,18.450001,15.54,5022.2031,20113.15,18.42,5035.7261,40264.172,16.35
2018-08-08 20:00:00.000,4081,39.470001,37.080002,15.83,15.01,18.450001,15.54,5022.2891,20110.789,18.469999,5041.2212,40308.129,16.129999
2018-08-08 21:00:00.000,4082,39.470001,37.040001,15.83,14.99,18.459999,15.54,5022.312,20110.881,18.540001,5041.2432,40308.309,16.33
2018-08-08 22:00:00.000,4083,39.470001,37.040001,15.83,14.99,18.48,15.54,3002.0281,3196.7539,18.610001,5035.833,40259.629,16.59
2018-08-08 23:00:00.000,4084,39.5,37.009998,15.85,14.98,18.49,15.55,5022.0298,20115.16,18.799999,5040.96,40306.039,16.67
2018-08-09 00:00:00.000,4085,39.470001,37.009998,15.83,14.98,18.52,15.56,4965.209,19890.58,18.99,5040.9312,40305.82,16.68
2018-08-09 01:00:00.000,4086,39.400002,36.98,15.8,14.96,18.540001,15.57,5016.6509,20088.24,18.709999,5040.9912,40306.289,16.68
2018-08-09 02:00:00.000,4087,38.060001,37.009998,15.22,14.98,18.540001,15.58,5021.8779,9273.0312,18.48,5040.8081,40304.828,16.690001
2018-08-09 03:00:00.000,4088,39.299999,37.009998,15.76,14.98,18.57,15.58,5021.8848,9886.9209,18.700001,5040.8149,40310.289,16.700001
2018-08-09 04:00:00.000,4089,39.27,36.98,15.74,14.96,18.57,15.58,5021.667,20113.711,18.99,5041.272,40303.129,16.68
2018-08-09 05:00:00.000,4090,39.27,36.98,15.74,14.96,18.57,15.59,5021.4111,20112.689,18.790001,5040.3389,40301.09,16.629999
2018-08-09 06:00:00.000,4091,39.240002,36.98,15.73,14.96,18.57,15.59,5021.1011,20108.74,18.5,5034.6221,40255.34,16.559999
2018-08-09 07:00:00.000,4092,39.240002,36.939999,15.73,14.95,18.57,15.6,5021.123,20111.529,18.75,5040.0508,40298.77,16.48
2018-08-09 08:00:00.000,4093,39.27,36.939999,15.74,14.95,18.57,15.6,5021.0469,20116.631,19.030001,5039.9751,40298.172,16.4
2018-08-09 09:00:00.000,4094,39.240002,36.91,15.73,14.93,18.540001,15.6,5022.3911,20111.189,18.709999,5034.5591,40254.84,16.299999
2018-08-09 10:00:00.000,4095,39.200001,36.91,15.72,14.93,18.540001,15.6,5020.292,20086.58,18.6,5040.5732,40308.371,16.190001
2018-08-09 11:00:00.000,4096,39.200001,36.91,15.72,14.93,18.52,15.6,5020.7949,15870.79,18.91,5039.7212,40296.141,16.190001
2018-08-09 12:00:00.000,4097,39.200001,36.91,15.72,14.93,18.52,15.6,5020.7139,20109.891,18.85,5039.6401,40295.5,16.209999
2018-08-09 13:00:00.000,4098,39.27,36.91,15.74,14.93,18.49,15.61,5020.7891,20112.9,18.49,5039.7139,40296.09,16.25
2018-08-09 14:00:00.000,4099,39.369999,36.91,15.79,14.93,18.469999,15.61,5020.9521,20110.84,18.690001,5039.8779,40297.391,16.26
2018-08-09 15:00:00.000,4100,39.439999,36.91,15.82,14.93,18.459999,15.62,5021.2529,20112.051,18.870001,5040.1812,40299.809,16.200001
2018-08-09 16:00:00.000,4101,39.540001,36.91,15.86,14.93,18.43,15.62,5021.668,20119.131,18.99,5040.5972,40303.148,16.26
2018-08-09 17:00:00.000,4102,39.610001,36.91,15.89,14.93,18.43,15.62,5021.6431,20113.609,18.860001,5040.5708,40308.352,16.49
2018-08-09 18:00:00.000,4103,39.740002,36.91,15.95,14.93,18.4,15.61,5022.0669,20115.311,18.75,5040.9971,40306.352,16.74
2018-08-09 19:00:00.000,4104,39.810001,36.880001,15.98,14.92,18.4,15.63,5022.1411,20115.609,18.67,5041.0732,40306.949,16.549999
2018-08-09 20:00:00.000,4105,39.810001,36.880001,15.98,14.92,18.4,15.63,5022.3081,20116.279,18.620001,5035.8311,40265.012,16.24
2018-08-09 21:00:00.000,4106,39.810001,36.91,15.98,14.93,18.4,15.64,5022.312,20116.289,18.57,5041.2432,40308.309,16.4
2018-08-09 22:00:00.000,4107,39.810001,36.91,15.98,14.93,18.4,15.64,5022.9868,20121.699,18.51,5041.2432,40308.309,16.719999
2018-08-09 23:00:00.000,4108,39.740002,36.91,15.95,14.93,18.4,15.64,5022.312,20116.289,18.450001,5035.833,40265.039,16.639999
2018-08-10 00:00:00.000,4109,39.669998,36.98,15.92,14.96,18.43,15.64,5022.312,20116.289,18.49,5041.2432,40308.309,16.42
2018-08-10 01:00:00.000,4110,39.669998,36.98,15.92,14.96,18.440001,15.65,5022.3101,20116.279,18.66,5041.2402,40308.289,16.25
2018-08-10 02:00:00.000,4111,39.669998,37.040001,15.92,14.99,18.459999,15.65,5022.208,20115.881,18.85,5041.1401,40307.48,16.24
2018-08-10 03:00:00.000,4112,39.610001,37.040001,15.89,14.99,18.459999,15.65,5022.146,20118.34,18.969999,5041.0781,40306.98,16.34
2018-08-10 04:00:00.000,4113,39.610001,37.040001,15.89,14.99,18.48,15.66,5021.978,20117.66,18.74,5040.9082,40305.629,16.43
2018-08-10 05:00:00.000,4114,39.57,37.080002,15.87,15.01,18.48,15.66,5021.7939,20114.221,18.48,5040.7241,40304.16,16.540001
2018-08-10 06:00:00.000,4115,39.540001,37.049999,15.86,14.99,18.48,15.67,5021.7842,20114.18,18.65,5040.7129,40304.07,16.58
2018-08-10 07:00:00.000,4116,39.540001,37.049999,15.86,14.99,18.48,15.68,5021.502,20113.051,18.93,5040.4312,40312.629,16.58
2018-08-10 08:00:00.000,4117,39.57,37.049999,15.88,14.99,18.459999,15.67,5021.6831,20113.77,18.809999,5040.6118,40303.262,16.559999
2018-08-10 09:00:00.000,4118,39.68,37.049999,15.92,14.99,18.459999,15.67,5021.458,20115.58,18.459999,5039.71,40301.461,16.52
2018-08-10 10:00:00.000,4119,39.610001,37.049999,15.89,14.99,18.440001,15.67,5022.646,20114.92,18.82,5034.813,40256.871,16.43
2018-08-10 11:00:00.000,4120,39.580002,37.049999,15.88,14.99,18.440001,15.67,5020.8408,20113.109,18.74,5039.7681,40301.922,16.27
2018-08-10 12:00:00.000,4121,39.540001,37.049999,15.86,14.99,18.41,15.67,5021.2778,20114.859,18.549999,5040.2061,40300.02,16.26
2018-08-10 13:00:00.000,4122,39.540001,37.049999,15.86,14.99,18.4,15.69,5021.1299,20114.26,18.93,5034.6489,40255.57,16.299999
2018-08-10 14:00:00.000,4123,39.610001,37.040001,15.89,14.99,18.389999,15.7,5021.1538,20114.359,18.68,5040.0811,40299.02,16.309999
2018-08-10 15:00:00.000,4124,39.610001,37.040001,15.89,14.99,18.360001,15.7,5020.938,20113.5,18.42,5039.8652,40297.289,16.24
2018-08-10 16:00:00.000,4125,39.740002,37.040001,15.95,14.99,18.33,15.69,5021.7109,20111.18,18.59,5040.6411,40303.488,16.389999
2018-08-10 17:00:00.000,4126,39.77,37.040001,15.96,14.99,18.33,15.69,5021.8252,20119.75,18.75,5040.7539,40304.398,16.65
2018-08-10 18:00:00.000,4127,39.810001,37.040001,15.98,14.99,18.32,15.69,5022.8271,20115.65,18.879999,5041.082,40307.02,16.76
2018-08-10 19:00:00.000,4128,39.880001,37.009998,16.01,14.98,18.299999,15.69,5022.3032,20121.67,18.9,5041.2358,40308.25,16.49
2018-08-10 20:00:00.000,4129,39.880001,36.98,16.01,14.96,18.299999,15.69,5022.2769,20116.15,18.780001,5041.208,40308.031,16.280001
2018-08-10 21:00:00.000,4130,39.91,37.009998,16.02,14.98,18.309999,15.7,5022.312,20116.289,18.68,5035.833,40265.039,16.629999
2018-08-10 22:00:00.000,4131,39.880001,36.98,16.01,14.96,18.33,15.7,5022.1758,20115.75,18.51,5041.1069,40307.219,16.790001
2018-08-10 23:00:00.000,4132,39.810001,37.009998,15.98,14.98,18.33,15.71,5022.1748,20121.15,18.41,5041.106,40312.629,16.58
2018-08-11 00:00:00.000,4133,39.77,37.040001,15.96,14.99,18.360001,15.71,5022.0552,20115.26,18.66,5035.5771,40262.98,16.389999
2018-08-11 01:00:00.000,4134,39.740002,37.040001,15.95,14.99,18.360001,15.72,5022.1958,20115.83,18.91,5041.127,40307.379,16.280001
2018-08-11 02:00:00.000,4135,39.740002,37.080002,15.95,15.01,18.389999,15.72,5021.686,20116.49,18.719999,5040.6138,40303.281,16.35
2018-08-11 03:00:00.000,4136,39.709999,37.080002,15.93,15.01,18.389999,15.72,5021.7598,20116.789,18.42,5040.6899,40303.879,16.43
2018-08-11 04:00:00.000,4137,39.740002,37.110001,15.95,15.02,18.41,15.72,5021.7041,7328.3882,18.700001,5040.6318,40308.828,16.51
2018-08-11 05:00:00.000,4138,39.740002,37.110001,15.95,15.02,18.41,15.72,5023.061,20119.279,18.959999,5040.6372,40303.469,16.57
2018-08-11 06:00:00.000,4139,39.810001,37.080002,15.98,15.01,18.41,15.72,5021.8828,20117.279,18.51,5040.813,40310.281,16.559999
2018-08-11 07:00:00.000,4140,39.810001,37.049999,15.98,14.99,18.41,15.72,5021.4351,20112.779,18.68,5040.3628,40306.68,16.52
2018-08-11 08:00:00.000,4141,39.740002,37.049999,15.95,14.99,18.389999,15.72,5021.583,20118.789,18.889999,5040.5122,40313.281,16.469999
2018-08-11 09:00:00.000,4142,39.68,37.049999,15.92,14.99,18.389999,15.72,5021.0322,20111.17,18.42,5039.959,40308.859,16.4
2018-08-11 10:00:00.000,4143,39.639999,37.049999,15.9,14.99,18.389999,15.73,5021.083,20114.08,18.809999,5040.0112,40303.859,16.34
2018-08-11 11:00:00.000,4144,39.639999,37.049999,15.9,14.99,18.370001,15.74,5022.3579,20113.77,18.690001,5034.5259,40254.57,16.299999
2018-08-11 12:00:00.000,4145,39.68,37.110001,15.92,15.02,18.360001,15.75,5020.938,20113.5,18.559999,5039.8652,40302.699,16.34
2018-08-11 13:00:00.000,4146,39.68,37.110001,15.92,15.02,18.33,15.75,5020.979,20113.66,18.93,5039.9048,40303.02,16.389999
2018-08-11 14:00:00.000,4147,39.740002,37.110001,15.95,15.02,18.34,15.75,5020.896,20116.029,18.469999,5034.415,40253.691,16.4
2018-08-11 15:00:00.000,4148,39.779999,37.110001,15.96,15.02,18.309999,15.75,5020.8198,20110.32,18.610001,5039.7461,40301.738,16.389999
2018-08-11 16:00:00.000,4149,39.84,37.110001,15.99,15.02,18.299999,15.75,5021.0952,20116.83,18.9,5040.022,40298.551,16.309999
2018-08-11 17:00:00.000,4150,39.91,37.110001,16.02,15.02,18.280001,15.74,5022.4448,20116.82,18.65,5040.021,40298.531,16.43
2018-08-11 18:00:00.000,4151,39.939999,37.110001,16.030001,15.02,18.27,15.74,5021.2998,20114.939,18.389999,5040.228,40300.191,16.700001
2018-08-11 19:00:00.000,4152,39.939999,37.110001,16.030001,15.02,18.25,15.74,5022.1279,20120.961,18.459999,5041.0591,40306.84,16.799999
2018-08-11 20:00:00.000,4153,40.009998,37.110001,16.059999,15.02,18.25,15.74,5022.1548,20115.66,18.58,5041.085,40312.461,16.469999
2018-08-11 21:00:00.000,4154,40.110001,37.110001,16.110001,15.02,18.25,15.74,5022.3042,20116.26,18.709999,5041.2358,40308.25,16.43
2018-08-11 22:00:00.000,4155,40.080002,37.150002,16.09,15.04,18.25,15.74,5022.311,20118.99,18.870001,5035.833,40265.031,16.780001
2018-08-11 23:00:00.000,4156,40.040001,37.18,16.08,15.05,18.26,15.74,5022.208,20118.57,18.75,5041.1382,40307.469,16.780001
2018-08-12 00:00:00.000,4157,40.040001,37.18,16.08,15.05,18.280001,15.76,5022.1982,20115.84,18.469999,5041.1289,40307.398,16.57
2018-08-12 01:00:00.000,4158,40.009998,37.25,16.059999,15.08,18.309999,15.76,5022.1831,20118.48,18.48,5035.7051,40264.0,16.4
2018-08-12 02:00:00.000,4159,40.009998,37.279999,16.059999,15.1,18.309999,15.77,5022.0659,20115.311,18.82,5040.9971,40306.34,16.33
2018-08-12 03:00:00.000,4160,39.939999,37.25,16.030001,15.08,18.32,15.77,5021.6909,20119.221,18.67,5040.6211,40308.738,16.33
2018-08-12 04:00:00.000,4161,39.939999,37.32,16.040001,15.11,18.33,15.77,5021.519,20118.52,18.43,5040.4468,40301.941,16.34
2018-08-12 05:00:00.000,4162,39.950001,37.32,16.040001,15.11,18.33,15.77,5022.71,20117.891,18.860001,5040.2871,40311.48,16.35
2018-08-12 06:00:00.000,4163,39.880001,37.32,16.01,15.11,18.33,15.77,5021.0488,20113.939,18.549999,5039.9751,40303.578,16.35
2018-08-12 07:00:00.000,4164,39.880001,37.32,16.01,15.11,18.309999,15.77,5021.1128,20116.9,18.610001,5040.04,40309.5,16.33
2018-08-12 08:00:00.000,4165,39.880001,37.32,16.01,15.11,18.309999,15.77,5021.1382,20111.59,18.790001,5040.0649,40309.711,16.34
2018-08-12 09:00:00.000,4166,39.880001,37.32,16.01,15.11,18.309999,15.77,5020.875,20113.24,18.43,5039.8018,40307.602,16.389999
2018-08-12 10:00:00.000,4167,40.009998,37.32,16.059999,15.11,18.290001,15.78,5021.082,20114.07,18.9,5040.0098,40309.262,16.5
2018-08-12 11:00:00.000,4168,40.150002,37.380001,16.120001,15.14,18.280001,15.77,5022.2031,20115.85,18.41,5039.7769,40307.398,16.639999
2018-08-12 12:00:00.000,4169,40.119999,37.389999,16.110001,15.14,18.26,15.77,5020.6611,20115.09,18.85,5034.1792,40251.801,16.780001
2018-08-12 13:00:00.000,4170,40.150002,37.380001,16.120001,15.14,18.23,15.77,5020.7788,20115.561,18.41,5039.7061,40306.828,16.879999
2018-08-12 14:00:00.000,4171,40.150002,37.419998,16.120001,15.16,18.219999,15.77,5020.707,20112.57,18.85,5039.6328,40306.25,16.879999
2018-08-12 15:00:00.000,4172,40.220001,37.450001,16.15,15.17,18.209999,15.78,5020.4751,20108.939,18.35,5033.9932,40250.32,16.870001
2018-08-12 16:00:00.000,4173,40.310001,37.450001,16.190001,15.17,18.18,15.78,5020.6992,20112.539,18.610001,5039.625,40306.18,16.799999
2018-08-12 17:00:00.000,4174,40.41,37.450001,16.24,15.17,18.15,15.79,5021.4019,20118.061,18.85,5040.3301,40311.828,16.58
2018-08-12 18:00:00.000,4175,40.48,37.450001,16.27,15.17,18.129999,15.78,5021.9839,20114.98,18.57,5040.915,40305.691,16.35
2018-08-12 19:00:00.000,4176,40.48,37.450001,16.27,15.17,18.120001,15.78,5022.0649,20115.301,18.32,5040.9961,40306.328,16.66
2018-08-12 20:00:00.000,4177,40.48,37.450001,16.27,15.17,18.120001,15.79,5021.8511,20117.15,18.379999,5040.7808,40304.621,16.860001
2018-08-12 21:00:00.000,4178,40.48,37.450001,16.27,15.17,18.120001,15.79,5022.2769,20118.85,18.58,5041.208,40308.031,16.49
2018-08-12 22:00:00.000,4179,40.419998,37.450001,16.24,15.17,18.120001,15.79,5022.312,20116.289,18.76,5041.2432,40308.309,16.549999
2018-08-12 23:00:00.000,4180,40.349998,37.450001,16.209999,15.17,18.139999,15.79,5022.9868,20118.99,18.68,5035.833,40265.039,16.870001
2018-08-13 00:00:00.000,4181,40.310001,37.52,16.190001,15.2,18.15,15.8,5022.0532,20120.66,18.32,5040.9829,40306.23,16.77
2018-08-13 01:00:00.000,4182,40.279999,37.52,16.18,15.2,18.17,15.8,5022.1401,20115.6,18.540001,5041.0708,40306.93,16.57
2018-08-13 02:00:00.000,4183,40.279999,37.580002,16.18,15.23,18.18,15.8,5022.021,20117.84,18.82,5035.543,40262.711,16.379999
2018-08-13 03:00:00.000,4184,40.279999,37.580002,16.18,15.23,18.18,15.8,5021.8369,20117.1,18.35,5040.7671,40304.5,16.379999
2018-08-13 04:00:00.000,4185,40.25,37.580002,16.17,15.23,18.200001,15.8,5021.5898,20113.4,18.639999,5040.519,40302.52,16.43
2018-08-13 05:00:00.000,4186,40.209999,37.59,16.15,15.23,18.200001,15.8,5022.6641,20117.699,18.58,5040.2402,40300.289,16.469999
2018-08-13 06:00:00.000,4187,40.18,37.59,16.139999,15.23,18.200001,15.8,5021.6089,20116.18,18.459999,5040.5391,40302.68,16.5
2018-08-13 07:00:00.000,4188,40.150002,37.549999,16.120001,15.21,18.209999,15.8,5021.0542,20113.961,18.719999,5039.981,40303.629,16.48
2018-08-13 08:00:00.000,4189,40.080002,37.52,16.09,15.2,18.18,15.8,5020.9912,20113.711,18.42,5039.917,40303.121,16.41
2018-08-13 09:00:00.000,4190,40.080002,37.549999,16.09,15.21,18.18,15.8,5021.0112,20113.779,18.67,5039.937,40308.68,16.360001
2018-08-13 10:00:00.000,4191,40.110001,37.59,16.110001,15.23,18.18,15.8,5021.082,20116.779,18.530001,5034.6021,40255.18,16.43
2018-08-13 11:00:00.000,4192,40.150002,37.59,16.120001,15.23,18.15,15.8,5022.1621,20112.98,18.549999,5039.7358,40307.07,16.540001
2018-08-13 12:00:00.000,4193,40.150002,37.59,16.120001,15.23,18.129999,15.8,5020.957,20113.57,18.610001,5039.8828,40302.84,16.639999
2018-08-13 13:00:00.000,4194,40.150002,37.59,16.120001,15.23,18.129999,15.8,5020.6582,20115.07,18.360001,5034.1758,40251.781,16.73
2018-08-13 14:00:00.000,4195,40.150002,37.59,16.120001,15.23,18.1,15.8,5021.3652,20115.199,18.74,5039.6152,40306.109,16.860001
2018-08-13 15:00:00.000,4196,40.150002,37.59,16.120001,15.23,18.08,15.8,5021.1392,20114.289,18.26,5039.3892,40304.289,16.889999
2018-08-13 16:00:00.000,4197,40.150002,37.580002,16.120001,15.23,18.08,15.8,5020.5259,20114.539,18.77,5039.4512,40293.98,16.889999
2018-08-13 17:00:00.000,4198,40.18,37.52,16.139999,15.2,18.049999,15.8,5022.4038,20116.66,18.299999,5039.979,40298.199,16.82
2018-08-13 18:00:00.000,4199,40.209999,37.52,16.15,15.2,18.030001,15.79,5021.438,20118.199,18.43,5040.3672,40301.301,16.6
2018-08-13 19:00:00.000,4200,40.150002,37.450001,16.120001,15.17,18.02,15.79,5021.4731,20115.641,18.73,5040.4009,40301.578,16.370001
2018-08-13 20:00:00.000,4201,40.080002,37.450001,16.09,15.17,18.02,15.8,5021.3779,20115.26,18.379999,5040.3071,40306.23,16.6
2018-08-13 21:00:00.000,4202,40.040001,37.450001,16.08,15.17,18.02,15.8,5021.4492,20115.539,18.450001,5034.9702,40279.762,16.77
2018-08-13 22:00:00.000,4203,40.220001,37.450001,16.15,15.17,18.030001,15.8,5021.0762,20114.039,18.440001,5040.0029,40309.211,16.799999
2018-08-13 23:00:00.000,4204,40.419998,37.450001,16.24,15.17,18.030001,15.8,5022.0488,20117.939,18.629999,5040.3008,40300.781,16.67
2018-08-14 00:00:00.000,4205,40.459999,37.459999,16.26,15.17,18.030001,15.8,5020.895,20116.029,18.23,5034.415,40253.68,16.51
2018-08-14 01:00:00.000,4206,40.389999,37.450001,16.23,15.17,18.030001,15.8,5020.7578,20112.779,18.51,5039.6851,40306.66,16.379999
2018-08-14 02:00:00.000,4207,40.389999,37.450001,16.219999,15.17,18.030001,15.8,5022.1499,20115.631,18.610001,5039.7241,40306.969,16.42
2018-08-14 03:00:00.000,4208,40.490002,37.450001,16.27,15.17,18.030001,15.8,5021.897,20114.631,18.23,5039.4712,40304.961,16.59
2018-08-14 04:00:00.000,4209,40.450001,37.450001,16.25,15.17,18.0,15.8,5021.0698,20114.02,18.469999,5039.9941,40303.73,16.74
2018-08-14 05:00:00.000,4210,40.419998,37.450001,16.24,15.17,17.99,15.8,5021.9468,20114.82,18.639999,5039.52,40305.352,16.889999
2018-08-14 06:00:00.000,4211,40.349998,37.419998,16.209999,15.16,17.98,15.8,5021.8608,20117.18,18.280001,5039.4331,40304.66,16.82
2018-08-14 07:00:00.000,4212,40.290001,37.389999,16.18,15.14,17.950001,15.8,5021.8179,20114.311,18.280001,5039.3911,40304.32,16.610001
2018-08-14 08:00:00.000,4213,40.18,37.389999,16.139999,15.14,17.92,15.8,5020.3359,20113.789,18.639999,5039.2612,40303.27,16.41
2018-08-14 09:00:00.000,4214,40.080002,37.389999,16.09,15.14,17.9,15.8,5020.5098,20114.48,18.459999,5040.1108,40304.66,16.4
2018-08-14 10:00:00.000,4215,39.98,37.389999,16.049999,15.14,17.870001,15.8,5021.8701,20114.51,18.18,5039.4429,40304.73,16.610001
2018-08-14 11:00:00.000,4216,39.91,37.389999,16.02,15.14,17.85,15.8,5022.021,20115.131,18.219999,5034.8652,40251.879,16.799999
2018-08-14 12:00:00.000,4217,39.98,37.32,16.049999,15.11,17.82,15.8,5022.229,20113.24,18.5,5039.7998,40302.191,16.889999
2018-08-14 13:00:00.000,4218,40.02,37.32,16.07,15.11,17.82,15.8,5020.3149,20113.699,18.57,5039.2402,40303.102,16.68
2018-08-14 14:00:00.000,4219,39.950001,37.32,16.040001,15.11,17.780001,15.8,5021.9229,20114.73,18.33,5039.4961,40305.148,16.49
2018-08-14 15:00:00.000,4220,39.810001,37.32,15.98,15.11,17.75,15.8,5021.9458,20114.82,18.07,5039.519,40305.34,16.360001
2018-08-14 16:00:00.000,4221,39.709999,37.32,15.93,15.11,17.709999,15.8,5021.916,20114.699,18.18,5039.4888,40305.102,16.41
2018-08-14 17:00:00.000,4222,39.639999,37.25,15.9,15.08,17.709999,15.8,5020.938,20113.49,18.49,5039.186,40302.672,16.49
2018-08-14 18:00:00.000,4223,39.639999,37.25,15.9,15.08,17.690001,15.8,5021.6479,20113.631,18.360001,5039.2212,40302.949,16.549999
2018-08-14 19:00:00.000,4224,39.68,37.18,15.92,15.05,17.66,15.8,5022.4131,20113.98,18.09,5039.9849,40303.66,16.629999
